Recv Date,Appt Date and Time,SO #,SO ID,Shipment Nbr,Customer Load ID,Pallets Left to Pull,Cases Left to Pull,UCC Label Name,Ship To,Bill To,PO,Order Status,Nbr Lines,Original Qty(eaches),Original Qty (cs),Allocated Qty(eaches),Allocated Qty (cs),Picked Qty(eaches),Picked Qty (cs),Left to Pick (Cs),SCAC,Ship Via,Pmt Term,Wave ID,Wave Descr,Stop,Trailer ID,Pallet Type
"Oct 18, 2024 2:37:16 PM","Oct 24, 2024 12:00:00 AM",7505500,7645849,9010158803,781568,1,0,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,1528947113,DC Allocated,1,720,240,720,240,0,0,240,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:37:17 PM","Oct 24, 2024 12:00:00 AM",7505681,7645925,9010158803,781568,3,0,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,1528947114,DC Allocated,2,"1,536",114,"1,536",114,0,0,114,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,4,,
"Oct 18, 2024 2:37:17 PM","Oct 24, 2024 12:00:00 AM",7505499,7645848,9010158805,781570,6,20,P,WAL-MART DC 6020R REGULAR,WAL-MART STORES,1281683785,DC Allocated,4,"10,072",958,"10,072",958,0,0,958,GLBL,GLBL,Prepaid,202112302256,Wave LTL Orders - Plt Cust,6,,
"Oct 18, 2024 2:37:17 PM","Oct 24, 2024 12:00:00 AM",7505498,7645847,9010158812,781579,0,74,P,WAL-MART DC 6023A ASM,WAL-MART STORES,1230158519,DC Allocated,4,246,74,246,74,0,0,74,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,13,,
"Oct 18, 2024 2:37:18 PM","Oct 24, 2024 12:00:00 AM",7505678,7645921,,781576,0,0,P,WAL-MART DC 6030A ASM,WAL-MART STORES,1081942432,Released,9,801,191,0,0,0,0,191,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:37:19 PM","Oct 24, 2024 12:00:00 AM",7505676,7645922,9010158803,781568,0,361,P,WAL-MART DC 6024A ASM,WAL-MART STORES,1032500093,DC Allocated,18,"2,456",361,"2,456",361,0,0,361,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,13,,
"Oct 18, 2024 2:37:19 PM","Oct 24, 2024 12:00:00 AM",7505688,7645930,9010158810,781577,0,49,P,WAL-MART DC 6070A ASM,WAL-MART STORES,2032153430,DC Allocated,1,588,49,588,49,0,0,49,GLBL,GLBL,Prepaid,202112302259,Wave LTL Orders - Plt Cust,4,,
"Oct 18, 2024 2:37:19 PM","Oct 24, 2024 12:00:00 AM",7505687,7645929,,781576,0,0,P,WAL-MART DC 6030A ASM,WAL-MART STORES,1981816921,Released,1,480,40,0,0,0,0,40,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:37:20 PM","Oct 24, 2024 12:00:00 AM",7505689,7645931,9010158806,781571,0,30,P,WAL-MART DC 6010A ASM,WAL-MART STORES,2182014299,DC Allocated,1,360,30,360,30,0,0,30,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,12,,
"Oct 18, 2024 2:37:20 PM","Oct 24, 2024 12:00:00 AM",7505690,7645932,9010158814,781581,1,0,P,WAL-MART DC 6027R REGULAR,WAL-MART STORES,2731414526,DC Allocated,1,120,60,120,60,0,0,60,GLBL,GLBL,Prepaid,202112302263,Wave LTL Orders - Plt Cust,7,,
"Oct 18, 2024 2:47:14 PM","Oct 24, 2024 12:00:00 AM",7505693,7645935,9010158806,781571,0,52,P,WAL-MART DC 6010A ASM,WAL-MART STORES,3229988943,DC Allocated,4,182,52,182,52,0,0,52,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,2,,
"Oct 18, 2024 2:47:14 PM","Oct 24, 2024 12:00:00 AM",7505696,7645938,9010158811,781578,0,27,P,WAL-MART DC 7034A ASM,WAL-MART STORES,3382004763,DC Allocated,1,324,27,324,27,0,0,27,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,2,,
"Oct 18, 2024 2:47:14 PM","Oct 24, 2024 12:00:00 AM",7505680,7645924,9010158811,781578,0,258,P,WAL-MART DC 7034A ASM,WAL-MART STORES,1831555368,DC Allocated,6,"5,160",258,"5,160",258,0,0,258,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:47:15 PM","Oct 24, 2024 12:00:00 AM",7505695,7645939,9010158803,781568,0,161,P,WAL-MART DC 6024A ASM,WAL-MART STORES,3381394994,DC Allocated,8,638,161,638,161,0,0,161,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:47:15 PM","Oct 24, 2024 12:00:00 AM",7505692,7645936,9010158806,781571,0,69,P,WAL-MART DC 6010A ASM,WAL-MART STORES,3229988942,DC Allocated,7,296,69,296,69,0,0,69,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,16,,
"Oct 18, 2024 2:47:16 PM","Oct 24, 2024 12:00:00 AM",7505691,7645934,9010158804,781569,0,211,P,WAL-MART DC 7035A ASM,WAL-MART STORES,2831107348,DC Allocated,6,"4,220",211,"4,220",211,0,0,211,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,2,,
"Oct 18, 2024 2:47:16 PM","Oct 24, 2024 12:00:00 AM",7505697,7645941,9010158811,781578,0,86,P,WAL-MART DC 7034A ASM,WAL-MART STORES,3531394893,DC Allocated,7,351,86,351,86,0,0,86,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,13,,
"Oct 18, 2024 2:47:16 PM","Oct 24, 2024 12:00:00 AM",7505723,7646001,9010158812,781579,0,21,P,WAL-MART DC 6023A ASM,WAL-MART STORES,1230158520,DC Allocated,2,504,21,504,21,0,0,21,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,2,,
"Oct 18, 2024 2:47:17 PM","Oct 24, 2024 12:00:00 AM",7505694,7645937,9010158805,781570,0,64,P,WAL-MART DC 6020A ASM,WAL-MART STORES,3331762918,DC Allocated,6,262,64,262,64,0,0,64,GLBL,GLBL,Prepaid,202112302256,Wave LTL Orders - Plt Cust,7,,
"Oct 18, 2024 2:47:17 PM","Oct 24, 2024 12:00:00 AM",7505698,7645940,9010158811,781578,0,75,P,WAL-MART DC 7034A ASM,WAL-MART STORES,3531394894,DC Allocated,4,266,75,266,75,0,0,75,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:47:20 PM","Oct 24, 2024 12:00:00 AM",7505699,7645945,,781572,0,0,P,WAL-MART DC 7038A ASM,WAL-MART STORES,3930248571,Released,141,"10,459",603,0,0,0,0,603,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:22 PM","Oct 24, 2024 12:00:00 AM",7505724,7646002,9010158811,781578,1,420,P,WAL-MART DC 7034A ASM,WAL-MART STORES,1831555366,DC Allocated,16,"2,679",516,"2,679",516,0,0,516,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,10,,
"Oct 18, 2024 2:47:25 PM","Oct 24, 2024 12:00:00 AM",7505731,7646013,,781569,0,0,P,WAL-MART DC 7035A ASM,WAL-MART STORES,2282051974,Released,138,"8,420",509,0,0,0,0,509,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:27 PM","Oct 24, 2024 12:00:00 AM",7505725,7646006,,781574,0,0,P,WAL-MART DC 6038A ASM,WAL-MART STORES,1330447336,Released,74,"6,218",337,0,0,0,0,337,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:28 PM","Oct 24, 2024 12:00:00 AM",7505739,7646017,9010158804,781569,0,40,P,WAL-MART DC 7035A ASM,WAL-MART STORES,3732232773,DC Allocated,1,480,40,480,40,0,0,40,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:47:28 PM","Oct 24, 2024 12:00:00 AM",7505737,7646014,9010158804,781569,1,0,P,WAL-MART DC 7035R REGULAR,WAL-MART STORES,3529948926,DC Allocated,1,120,60,120,60,0,0,60,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:47:29 PM","Oct 24, 2024 12:00:00 AM",7505741,7646019,9010158805,781570,0,11,P,WAL-MART DC 6020A ASM,WAL-MART STORES,4132330166,DC Allocated,3,120,11,120,11,0,0,11,GLBL,GLBL,Prepaid,202112302256,Wave LTL Orders - Plt Cust,12,,
"Oct 18, 2024 2:47:29 PM","Oct 24, 2024 12:00:00 AM",7505735,7646012,9010158806,781571,5,24,P,WAL-MART DC 6010R REGULAR,WAL-MART STORES,3231961767,DC Allocated,5,"2,744",816,"2,744",816,0,0,816,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,14,,
"Oct 18, 2024 2:47:29 PM","Oct 24, 2024 12:00:00 AM",7505742,7646020,,781573,0,0,P,WAL-MART DC 6040A ASM,WAL-MART STORES,4182051638,Released,4,293,82,0,0,0,0,82,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:30 PM","Oct 24, 2024 12:00:00 AM",7505745,7646023,9010158809,781572,0,46,P,WAL-MART DC 7038A ASM,WAL-MART STORES,4616067893,DC Allocated,1,690,46,690,46,0,0,46,GLBL,GLBL,Prepaid,202112302258,Wave LTL Orders - Plt Cust,13,,
"Oct 18, 2024 2:47:30 PM","Oct 24, 2024 12:00:00 AM",7505736,7646015,9010158810,781577,0,60,P,WAL-MART DC 6070A ASM,WAL-MART STORES,3408929811,DC Allocated,1,900,60,900,60,0,0,60,GLBL,GLBL,Prepaid,202112302259,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:47:30 PM","Oct 24, 2024 12:00:00 AM",7505743,7646021,,781574,0,0,P,WAL-MART DC 6038A ASM,WAL-MART STORES,4358988751,Released,1,675,45,0,0,0,0,45,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:30 PM","Oct 24, 2024 12:00:00 AM",7505750,7646027,,781576,0,0,P,WAL-MART DC 6030R REGULAR,WAL-MART STORES,5332470144,Released,3,688,272,0,0,0,0,272,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:31 PM","Oct 24, 2024 12:00:00 AM",7505757,7646034,9010158809,781572,0,45,P,WAL-MART DC 7038A ASM,WAL-MART STORES,7182221118,DC Allocated,4,158,45,158,45,0,0,45,GLBL,GLBL,Prepaid,202112302258,Wave LTL Orders - Plt Cust,8,,
"Oct 18, 2024 2:47:32 PM","Oct 24, 2024 12:00:00 AM",7505758,7646040,,781576,0,0,P,WAL-MART DC 6030A ASM,WAL-MART STORES,7335197737,Released,76,"6,250",363,0,0,0,0,363,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:33 PM","Oct 24, 2024 12:00:00 AM",7505752,7646028,9010158811,781578,3,0,P,WAL-MART DC 7034R REGULAR,WAL-MART STORES,5632181170,DC Allocated,2,"1,712",428,"1,712",428,0,0,428,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:47:33 PM","Oct 24, 2024 12:00:00 AM",7505744,7646022,9010158813,781580,1,0,P,WAL-MART DC 6080R REGULAR,WAL-MART STORES,4430953675,DC Allocated,1,240,60,240,60,0,0,60,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,8,,
"Oct 18, 2024 2:47:34 PM","Oct 24, 2024 12:00:00 AM",7505760,7646036,9010158804,781569,1,0,P,WAL-MART DC 7035R REGULAR,WAL-MART STORES,7880263694,DC Allocated,1,240,60,240,60,0,0,60,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:47:34 PM","Oct 24, 2024 12:00:00 AM",7505766,7646041,9010158804,781569,0,48,P,WAL-MART DC 7035A ASM,WAL-MART STORES,8781733335,DC Allocated,4,166,48,166,48,0,0,48,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,17,,
"Oct 18, 2024 2:47:34 PM","Oct 24, 2024 12:00:00 AM",7505762,7646038,9010158814,781581,2,0,P,WAL-MART DC 6027R REGULAR,WAL-MART STORES,8134165933,DC Allocated,2,"1,360",400,"1,360",400,0,0,400,GLBL,GLBL,Prepaid,202112302263,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:47:36 PM","Oct 24, 2024 12:00:00 AM",7505751,7646033,,781579,0,0,P,WAL-MART DC 6023A ASM,WAL-MART STORES,5380896743,Released,121,"6,498",370,0,0,0,0,370,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:37 PM","Oct 24, 2024 12:00:00 AM",7505764,7646044,,781576,0,0,P,WAL-MART DC 6030A ASM,WAL-MART STORES,8781355940,Released,17,"2,364",372,0,0,0,0,372,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:38 PM","Oct 24, 2024 12:00:00 AM",7505806,7645853,,781574,0,0,P,WAL-MART DC 6038A ASM,WAL-MART STORES,1931826638,Released,1,240,20,0,0,0,0,20,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:39 PM","Oct 24, 2024 12:00:00 AM",7505801,7645852,,781581,0,0,P,WAL-MART DC 6027A ASM,WAL-MART STORES,1730328368,Released,62,"6,120",324,0,0,0,0,324,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:40 PM","Oct 24, 2024 12:00:00 AM",7505809,7645859,9010158804,781569,2,342,P,WAL-MART DC 7035A ASM,WAL-MART STORES,2831107345,DC Allocated,20,"2,339",454,"2,339",454,0,0,454,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,10,,
"Oct 18, 2024 2:47:41 PM","Oct 24, 2024 12:00:00 AM",7505802,7645850,,781573,0,0,P,WAL-MART DC 6040A ASM,WAL-MART STORES,1831008067,Released,21,"3,205",645,0,0,0,0,645,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:42 PM","Oct 24, 2024 12:00:00 AM",7505804,7645860,,781575,0,0,P,WAL-MART DC 7045A ASM,WAL-MART STORES,1880497366,Released,86,"8,470",447,0,0,0,0,447,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:43 PM","Oct 24, 2024 12:00:00 AM",7505810,7645856,9010158811,781578,0,50,P,WAL-MART DC 7034A ASM,WAL-MART STORES,2982020493,DC Allocated,1,750,50,750,50,0,0,50,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,15,,
"Oct 18, 2024 2:47:43 PM","Oct 24, 2024 12:00:00 AM",7505805,7645854,9010158813,781580,0,335,P,WAL-MART DC 6080A ASM,WAL-MART STORES,1931158148,DC Allocated,6,"6,700",335,"6,700",335,0,0,335,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,9,,
"Oct 18, 2024 2:47:46 PM","Oct 24, 2024 12:00:00 AM",7505770,7646046,,781577,0,0,P,WAL-MART DC 6070A ASM,WAL-MART STORES,9630268848,Released,141,"10,187",582,0,0,0,0,582,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:47 PM","Oct 24, 2024 12:00:00 AM",7505816,7645864,9010158804,781569,2,0,P,WAL-MART DC 7035R REGULAR,WAL-MART STORES,3529948929,DC Allocated,2,"1,136",284,"1,136",284,0,0,284,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,7,,
"Oct 18, 2024 2:47:47 PM","Oct 24, 2024 12:00:00 AM",7505811,7645857,,781574,0,0,P,WAL-MART DC 6038R REGULAR,WAL-MART STORES,3179644964,Released,2,"1,536",114,0,0,0,0,114,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:49 PM","Oct 24, 2024 12:00:00 AM",7505818,7645866,9010158803,781568,0,23,P,WAL-MART DC 6024A ASM,WAL-MART STORES,3682220318,DC Allocated,7,310,23,310,23,0,0,23,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,6,,
"Oct 18, 2024 2:47:49 PM","Oct 24, 2024 12:00:00 AM",7505767,7646045,,781580,0,0,P,WAL-MART DC 6080A ASM,WAL-MART STORES,8934879612,Released,82,"6,158",350,0,0,0,0,350,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:50 PM","Oct 24, 2024 12:00:00 AM",7505812,7645858,9010158806,781571,3,0,P,WAL-MART DC 6010R REGULAR,WAL-MART STORES,3231961768,DC Allocated,3,"4,936",474,"4,936",474,0,0,474,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,15,,
"Oct 18, 2024 2:47:50 PM","Oct 24, 2024 12:00:00 AM",7505814,7645863,9010158810,781577,0,19,P,WAL-MART DC 6070A ASM,WAL-MART STORES,3374439960,DC Allocated,8,248,19,248,19,0,0,19,GLBL,GLBL,Prepaid,202112302259,Wave LTL Orders - Plt Cust,15,,
"Oct 18, 2024 2:47:51 PM","Oct 24, 2024 12:00:00 AM",7505817,7645865,9010158806,781571,2,0,P,WAL-MART DC 6010R REGULAR,WAL-MART STORES,3681501689,DC Allocated,2,888,87,888,87,0,0,87,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,6,,
"Oct 18, 2024 2:47:51 PM","Oct 24, 2024 12:00:00 AM",7505819,7645868,9010158810,781577,0,320,P,WAL-MART DC 6070A ASM,WAL-MART STORES,3932062116,DC Allocated,6,"6,400",320,"6,400",320,0,0,320,GLBL,GLBL,Prepaid,202112302259,Wave LTL Orders - Plt Cust,8,,
"Oct 18, 2024 2:47:51 PM","Oct 24, 2024 12:00:00 AM",7505821,7645869,,781575,0,0,P,WAL-MART DC 7045A ASM,WAL-MART STORES,4274699552,Released,6,220,16,0,0,0,0,16,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:52 PM","Oct 24, 2024 12:00:00 AM",7505820,7645867,9010158803,781568,3,44,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,3981056306,DC Allocated,4,"2,368",692,"2,368",692,0,0,692,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,7,,
"Oct 18, 2024 2:47:52 PM","Oct 24, 2024 12:00:00 AM",7505824,7645873,9010158811,781578,0,21,P,WAL-MART DC 7034A ASM,WAL-MART STORES,4424369896,DC Allocated,5,284,21,284,21,0,0,21,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,7,,
"Oct 18, 2024 2:47:52 PM","Oct 24, 2024 12:00:00 AM",7505827,7645875,9010158814,781581,0,41,P,WAL-MART DC 6027A ASM,WAL-MART STORES,4758989640,DC Allocated,1,615,41,615,41,0,0,41,GLBL,GLBL,Prepaid,202112302263,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:47:53 PM","Oct 24, 2024 12:00:00 AM",7505831,7645879,9010158813,781580,1,0,P,WAL-MART DC 6080R REGULAR,WAL-MART STORES,5236811940,DC Allocated,1,"1,680",420,"1,680",420,0,0,420,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,10,,
"Oct 18, 2024 2:47:53 PM","Oct 24, 2024 12:00:00 AM",7505837,7645885,,781574,0,0,P,WAL-MART DC 6038A ASM,WAL-MART STORES,5881335831,Released,5,"3,000",150,0,0,0,0,150,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:53 PM","Oct 24, 2024 12:00:00 AM",7505838,7645886,,781576,0,0,P,WAL-MART DC 6030A ASM,WAL-MART STORES,5974679473,Released,7,498,36,0,0,0,0,36,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:54 PM","Oct 24, 2024 12:00:00 AM",7505832,7645880,9010158813,781580,2,0,P,WAL-MART DC 6080R REGULAR,WAL-MART STORES,5236811947,DC Allocated,2,"1,136",284,"1,136",284,0,0,284,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,11,,
"Oct 18, 2024 2:47:54 PM","Oct 24, 2024 12:00:00 AM",7505836,7645884,9010158813,781580,0,86,P,WAL-MART DC 6080A ASM,WAL-MART STORES,5831295865,DC Allocated,4,297,86,297,86,0,0,86,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,12,,
"Oct 18, 2024 2:47:54 PM","Oct 24, 2024 12:00:00 AM",7505823,7645871,9010158813,781580,0,19,P,WAL-MART DC 6080A ASM,WAL-MART STORES,4282130382,DC Allocated,6,294,19,294,19,0,0,19,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,13,,
"Oct 18, 2024 2:47:55 PM","Oct 24, 2024 12:00:00 AM",7505841,7645888,9010158804,781569,0,38,P,WAL-MART DC 7035A ASM,WAL-MART STORES,6808579258,DC Allocated,1,570,38,570,38,0,0,38,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,6,,
"Oct 18, 2024 2:47:55 PM","Oct 24, 2024 12:00:00 AM",7505835,7645883,9010158814,781581,0,25,P,WAL-MART DC 6027A ASM,WAL-MART STORES,5624449941,DC Allocated,7,262,25,262,25,0,0,25,GLBL,GLBL,Prepaid,202112302263,Wave LTL Orders - Plt Cust,10,,
"Oct 18, 2024 2:47:56 PM","Oct 24, 2024 12:00:00 AM",7505842,7645889,9010158809,781572,0,46,P,WAL-MART DC 7038A ASM,WAL-MART STORES,7182221117,DC Allocated,5,190,46,190,46,0,0,46,GLBL,GLBL,Prepaid,202112302258,Wave LTL Orders - Plt Cust,4,,
"Oct 18, 2024 2:47:56 PM","Oct 24, 2024 12:00:00 AM",7505843,7645890,9010158812,781579,0,10,P,WAL-MART DC 6023A ASM,WAL-MART STORES,7374679370,DC Allocated,4,142,10,142,10,0,0,10,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,8,,
"Oct 18, 2024 2:47:56 PM","Oct 24, 2024 12:00:00 AM",7505828,7645878,,781575,0,0,P,WAL-MART DC 7045A ASM,WAL-MART STORES,4981475131,Released,18,"3,334",686,0,0,0,0,686,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:56 PM","Oct 24, 2024 12:00:00 AM",7505849,7645897,,781575,0,0,P,WAL-MART DC 7045R REGULAR,WAL-MART STORES,8334529669,Released,2,"1,712",428,0,0,0,0,428,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:47:57 PM","Oct 24, 2024 12:00:00 AM",7505844,7645892,9010158806,781571,0,15,P,WAL-MART DC 6010A ASM,WAL-MART STORES,7424679429,DC Allocated,6,144,15,144,15,0,0,15,GLBL,GLBL,Prepaid,202112302257,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:47:57 PM","Oct 24, 2024 12:00:00 AM",7505846,7645894,9010158812,781579,2,0,P,WAL-MART DC 6023R REGULAR,WAL-MART STORES,7930675706,DC Allocated,2,"1,136",284,"1,136",284,0,0,284,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,14,,
"Oct 18, 2024 2:47:57 PM","Oct 24, 2024 12:00:00 AM",7505847,7645893,9010158813,781580,0,55,P,WAL-MART DC 6080A ASM,WAL-MART STORES,7932282349,DC Allocated,1,660,55,660,55,0,0,55,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:47:58 PM","Oct 24, 2024 12:00:00 AM",7505901,7645942,9010158803,781568,4,0,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,3981056314,DC Allocated,3,"5,512",618,"5,512",618,0,0,618,GLBL,GLBL,Prepaid,202112302254,Wave LTL Orders - Plt Cust,10,,
"Oct 18, 2024 2:47:58 PM","Oct 24, 2024 12:00:00 AM",7505856,7646103,9010158804,781569,0,18,P,WAL-MART DC 7035A ASM,WAL-MART STORES,9581880738,DC Allocated,7,206,18,206,18,0,0,18,GLBL,GLBL,Prepaid,202112302255,Wave LTL Orders - Plt Cust,11,,
"Oct 18, 2024 2:47:58 PM","Oct 24, 2024 12:00:00 AM",7505848,7645895,9010158810,781577,3,89,P,WAL-MART DC 6070R REGULAR,WAL-MART STORES,8230527816,DC Allocated,2,"1,712",428,"1,712",428,0,0,428,GLBL,GLBL,Prepaid,202112302259,Wave LTL Orders - Plt Cust,12,,
"Oct 18, 2024 2:47:59 PM","Oct 24, 2024 12:00:00 AM",7505906,7645948,9010158809,781572,3,0,P,WAL-MART DC 7038R REGULAR,WAL-MART STORES,4431246686,DC Allocated,2,"1,712",428,"1,712",428,0,0,428,GLBL,GLBL,Prepaid,202112302258,Wave LTL Orders - Plt Cust,6,,
"Oct 18, 2024 2:47:59 PM","Oct 24, 2024 12:00:00 AM",7505902,7645943,,781573,0,0,P,WAL-MART DC 6040A ASM,WAL-MART STORES,4182051637,Released,8,416,101,0,0,0,0,101,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:48:00 PM","Oct 24, 2024 12:00:00 AM",7505903,7645950,9010158809,781572,2,491,P,WAL-MART DC 7038A ASM,WAL-MART STORES,4281346818,DC Allocated,15,"2,867",603,"2,867",603,0,0,603,GLBL,GLBL,Prepaid,202112302258,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:48:00 PM","Oct 24, 2024 12:00:00 AM",7505908,7645951,,781575,0,0,P,WAL-MART DC 7045A ASM,WAL-MART STORES,4808988916,Released,1,735,49,0,0,0,0,49,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:48:02 PM","Oct 24, 2024 12:00:00 AM",7505905,7645947,9010158813,781580,2,0,P,WAL-MART DC 6080R REGULAR,WAL-MART STORES,4430953673,DC Allocated,2,"1,360",400,"1,360",400,0,0,400,GLBL,GLBL,Prepaid,202112302262,Wave LTL Orders - Plt Cust,16,,
"Oct 18, 2024 2:48:02 PM","Oct 24, 2024 12:00:00 AM",7505859,7646108,,781568,0,0,P,WAL-MART DC 6024A ASM,WAL-MART STORES,9980119190,Released,74,"7,066",367,0,0,0,0,367,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:48:03 PM","Oct 24, 2024 12:00:00 AM",7505915,7645957,9010158811,781578,1,0,P,WAL-MART DC 7034R REGULAR,WAL-MART STORES,5578318144,DC Allocated,1,240,60,240,60,0,0,60,GLBL,GLBL,Prepaid,202112302260,Wave LTL Orders - Plt Cust,14,,
"Oct 18, 2024 2:48:03 PM","Oct 24, 2024 12:00:00 AM",7505909,7645952,9010158812,781579,0,250,P,WAL-MART DC 6023A ASM,WAL-MART STORES,4832290868,DC Allocated,6,"5,000",250,"5,000",250,0,0,250,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:48:06 PM","Oct 24, 2024 12:00:00 AM",7505912,7645963,,781570,0,0,P,WAL-MART DC 6020A ASM,WAL-MART STORES,5030149157,Released,136,"10,187",542,0,0,0,0,542,,GLBL,Prepaid,,,,,
"Oct 18, 2024 2:48:07 PM","Oct 24, 2024 12:00:00 AM",7505922,7645965,9010158805,781570,1,19,P,WAL-MART DC 6020R REGULAR,WAL-MART STORES,7134395023,DC Allocated,2,696,79,696,79,0,0,79,GLBL,GLBL,Prepaid,202112302256,Wave LTL Orders - Plt Cust,3,,
"Oct 18, 2024 2:48:07 PM","Oct 24, 2024 12:00:00 AM",7505921,7645964,9010158812,781579,1,0,P,WAL-MART DC 6023R REGULAR,WAL-MART STORES,6736191694,DC Allocated,1,720,240,720,240,0,0,240,GLBL,GLBL,Prepaid,202112302261,Wave LTL Orders - Plt Cust,5,,
"Oct 18, 2024 2:48:07 PM","Oct 24, 2024 12:00:00 AM",7505916,7645958,,781573,0,0,P,WAL-MART DC 6040A ASM,WAL-MART STORES,5674449860,Released,6,224,18,0,0,0,0,18,,GLBL,Prepaid,,,,,
